CustomerID,Recency_x,Frequency,Monetary,Cluster_KMeans,Cluster_GMM,Cluster_HDBSCAN,CLV,Recency_y,Churned
13654.0,43,6,2707.33,0,0,21,2707.33,43,0
13655.0,114,2,932.97,0,1,8,932.97,114,1
13656.0,165,2,379.65,1,1,8,379.65,165,1
13657.0,11,2,382.14,0,1,12,382.14,11,0
13658.0,10,5,2639.17,0,0,6,2639.17,10,0
13659.0,206,2,1573.2,1,3,2,1573.2,206,1
13662.0,86,3,897.76,0,0,20,897.76,86,0
13663.0,179,1,189.47,1,1,4,189.47,179,1
13666.0,60,3,84.65,0,0,20,84.65,60,0
13667.0,149,1,305.02,1,1,1,305.02,149,1
13668.0,3,21,6363.59,3,3,27,6363.59,3,0
13669.0,51,2,218.55,0,1,13,218.55,51,0
13670.0,75,1,349.7,0,1,1,349.7,75,0
13672.0,301,2,186.39,1,1,2,186.39000000000001,301,1
13673.0,19,2,396.92,0,1,13,396.92,19,0
13675.0,151,2,486.8200000000001,1,1,8,486.82000000000005,151,1
13678.0,152,1,232.6,1,1,1,232.6,152,1
13680.0,1,4,3722.42,0,0,22,3722.42,1,0
13681.0,18,4,827.83,0,0,22,827.83,18,0
13682.0,187,1,59.5,1,1,4,59.5,187,1
13684.0,286,1,67.23,1,1,3,67.23,286,1
13685.0,3,7,3119.44,0,0,24,3119.44,3,0
13686.0,183,1,72.0,1,1,4,72.0,183,1
13689.0,63,1,910.0,0,0,1,910.0,63,0
13690.0,59,1,172.25,0,1,1,172.25,59,0
13692.0,25,3,1488.32,0,0,20,1488.32,25,0
13694.0,4,50,65039.62,3,2,27,65039.62,4,0
13695.0,31,15,2504.13,0,3,27,2504.13,31,0
13697.0,39,1,151.29999999999998,0,1,16,151.29999999999998,39,0
13699.0,155,1,308.58000000000004,1,1,1,308.58000000000004,155,1
13700.0,26,10,2265.12,0,0,27,2265.12,26,0
13703.0,318,1,99.5,1,1,3,99.5,318,1
13704.0,5,9,2308.06,0,0,25,2308.06,5,0
13705.0,8,3,711.86,0,0,20,711.86,8,0
13706.0,303,1,330.79,1,1,3,330.79,303,1
13707.0,267,2,806.41,1,1,2,806.41,267,1
13708.0,271,1,296.88,1,1,15,296.88,271,1
13709.0,4,13,6328.05,0,3,27,6328.05,4,0
13710.0,32,1,180.48,0,1,16,180.48,32,0
13711.0,219,2,252.06,1,1,2,252.06,219,1
13712.0,247,1,228.84,1,1,9,228.84,247,1
13715.0,281,5,1079.34,1,3,2,1079.34,281,1
13716.0,269,1,138.28,1,1,15,138.28,269,1
13717.0,32,6,1445.01,0,0,23,1445.01,32,0
13718.0,246,2,306.55,1,1,2,306.55,246,1
13719.0,15,5,1041.68,0,0,6,1041.68,15,0
13720.0,117,4,799.9,0,0,21,799.9,117,1
13721.0,36,1,524.14,0,1,16,524.14,36,0
13722.0,132,3,2375.41,0,3,21,2375.41,132,1
13723.0,217,1,199.85,1,1,4,199.85000000000002,217,1
13725.0,50,8,1980.56,0,0,24,1980.56,50,0
13726.0,39,2,1079.66,0,0,13,1079.66,39,0
13727.0,29,2,333.48,0,1,13,333.48,29,0
13728.0,37,6,1016.14,0,0,23,1016.14,37,0
13730.0,136,2,752.6,0,1,8,752.6,136,1
13731.0,219,2,610.59,1,1,2,610.59,219,1
13732.0,28,1,491.86,0,1,16,491.86,28,0
13735.0,25,4,2885.24,0,0,22,2885.2400000000002,25,0
13736.0,5,2,731.9,0,1,12,731.9,5,0
13737.0,200,1,339.59999999999997,1,1,4,339.59999999999997,200,1
13739.0,18,1,216.9,0,1,19,216.9,18,0
13740.0,241,1,350.75,1,1,10,350.75,241,1
13741.0,72,3,668.4300000000001,0,0,20,668.4300000000001,72,0
13742.0,17,12,3131.02,0,0,27,3131.02,17,0
13743.0,3,7,1341.6,0,0,24,1341.6,3,0
13744.0,95,2,1156.36,0,0,13,1156.36,95,1
13745.0,162,1,300.04,1,1,1,300.04,162,1
13747.0,374,1,79.6,1,1,0,79.6,374,1
13748.0,96,5,948.25,0,0,21,948.25,96,1
13750.0,54,5,1647.26,0,0,21,1647.26,54,0
13751.0,288,1,296.25,1,1,3,296.25,288,1
13752.0,124,6,1186.28,0,3,21,1186.28,124,1
13753.0,288,1,741.26,1,1,3,741.26,288,1
13754.0,152,2,282.6,1,1,8,282.6,152,1
13755.0,4,9,2161.35,0,0,25,2161.35,4,0
13756.0,2,14,5189.52,3,3,27,5189.52,2,0
13758.0,12,7,3190.55,0,0,24,3190.55,12,0
13759.0,33,2,659.4100000000001,0,1,13,659.4100000000001,33,0
13760.0,54,2,286.79,0,1,13,286.79,54,0
13761.0,50,2,1070.65,0,0,13,1070.65,50,0
13762.0,219,1,306.72,1,1,4,306.72,219,1
13763.0,63,1,1714.96,0,0,1,1714.96,63,0
13764.0,71,3,1521.76,0,0,20,1521.76,71,0
13767.0,2,37,17220.36,3,2,27,17220.36,2,0
13769.0,2,10,2796.51,0,0,27,2796.51,2,0
13771.0,64,4,2634.45,0,0,22,2634.45,64,0
13772.0,34,3,1132.13,0,0,20,1132.13,34,0
13774.0,82,1,345.0,0,1,1,345.0,82,0
13777.0,1,33,25977.16,3,2,27,25977.16,1,0
13778.0,103,1,178.7,0,1,1,178.7,103,1
13780.0,7,2,360.01,0,1,12,360.01,7,0
13781.0,251,1,127.84,1,1,-1,127.84,251,1
13782.0,13,6,912.0,0,0,23,912.0,13,0
13784.0,10,11,2462.79,0,0,27,2462.79,10,0
13786.0,367,1,230.4,1,1,0,230.4,367,1
13787.0,76,2,309.04,0,1,13,309.04,76,0
13790.0,4,1,348.79999999999995,0,1,11,348.79999999999995,4,0
13791.0,128,2,1516.0,0,3,8,1516.0,128,1
13792.0,66,2,195.55,0,1,13,195.55,66,0
13798.0,1,57,37153.85,3,2,27,37153.85,1,0
13799.0,117,2,688.86,0,1,8,688.86,117,1
13800.0,310,1,558.32,1,1,3,558.32,310,1
13801.0,67,1,324.8,0,1,1,324.8,67,0
13802.0,139,3,4599.42,0,3,21,4599.42,139,1
13803.0,255,1,277.07,1,1,14,277.07,255,1
13804.0,31,7,2635.79,0,0,24,2635.79,31,0
13805.0,52,2,924.6,0,0,13,924.5999999999999,52,0
13806.0,64,1,256.38,0,1,1,256.38,64,0
13807.0,367,1,112.6,1,1,0,112.6,367,1
13808.0,6,5,1747.66,0,0,6,1747.66,6,0
13809.0,305,1,155.05,1,1,3,155.05,305,1
13810.0,29,3,1499.01,0,0,20,1499.01,29,0
13811.0,184,3,814.5,1,1,21,814.5,184,1
13812.0,42,3,539.0,0,0,20,539.0,42,0
13813.0,40,4,1366.86,0,0,22,1366.8600000000001,40,0
13814.0,92,2,1579.12,0,0,13,1579.12,92,1
13815.0,22,4,4027.36,0,3,22,4027.36,22,0
13816.0,24,2,571.67,0,1,13,571.67,24,0
13817.0,29,2,382.98,0,1,13,382.98,29,0
13819.0,302,3,1140.35,1,1,2,1140.35,302,1
13821.0,145,2,385.64,1,1,8,385.64,145,1
13822.0,6,2,632.0,0,1,12,632.0,6,0
13823.0,19,2,957.66,0,0,13,957.66,19,0
13824.0,33,5,1698.94,0,0,6,1698.94,33,0
13826.0,176,1,189.5,1,1,4,189.5,176,1
13827.0,58,3,412.05,0,0,20,412.05,58,0
13828.0,22,1,209.49,0,1,19,209.49,22,0
13831.0,16,6,2202.99,0,0,23,2202.99,16,0
13832.0,19,1,52.2,0,1,19,52.199999999999996,19,0
13833.0,159,1,384.8,1,1,1,384.8,159,1
13835.0,25,4,834.57,0,0,22,834.57,25,0
13837.0,212,2,271.24,1,1,2,271.24,212,1
13838.0,6,4,691.73,0,0,22,691.73,6,0
13841.0,253,1,85.0,1,1,14,85.0,253,1
13842.0,59,9,3385.62,0,0,-1,3385.62,59,0
13844.0,11,1,361.62,0,1,18,361.62,11,0
13845.0,65,1,312.98,0,1,1,312.98,65,0
13846.0,25,3,865.0600000000001,0,0,20,865.0600000000001,25,0
13848.0,92,3,1255.0,0,0,20,1255.0,92,1
13849.0,52,2,1537.95,0,0,13,1537.95,52,0
13850.0,129,1,1595.48,0,3,1,1595.48,129,1
13851.0,96,3,2651.46,0,0,-1,2651.46,96,1
13853.0,57,1,1090.14,0,0,1,1090.1399999999999,57,0
13854.0,9,25,8109.52,3,2,27,8109.5199999999995,9,0
13856.0,169,3,388.5,1,1,21,388.5,169,1
13858.0,57,1,216.17,0,1,1,216.17000000000002,57,0
13859.0,326,1,201.16,1,1,3,201.16,326,1
13860.0,1,5,1245.9,0,0,6,1245.9,1,0
13862.0,18,8,2209.36,0,0,17,2209.36,18,0
13863.0,248,1,305.78,1,1,9,305.78,248,1
13865.0,58,4,501.56,0,0,22,501.56,58,0
13866.0,74,1,145.67,0,1,1,145.67,74,0
13867.0,31,3,1015.29,0,0,20,1015.29,31,0
13868.0,7,2,3192.54,0,0,20,3192.54,7,0
13869.0,123,4,3104.9500000000003,0,3,21,3104.9500000000003,123,1
13870.0,2,8,2770.94,0,0,17,2770.94,2,0
13871.0,23,13,6403.25,0,3,27,6403.25,23,0
13873.0,120,3,389.6,0,1,21,389.6,120,1
13874.0,358,1,540.45,1,1,0,540.45,358,1
13875.0,54,5,1786.79,0,0,21,1786.79,54,0
13876.0,64,1,122.7,0,1,1,122.7,64,0
13877.0,86,1,117.24,0,1,1,117.24,86,0
13878.0,55,1,1281.53,0,0,1,1281.53,55,0
13880.0,21,13,3219.77,0,3,27,3219.77,21,0
13881.0,4,20,17159.52,3,2,-1,17159.52,4,0
13882.0,3,5,1191.13,0,0,6,1191.13,3,0
13883.0,11,5,2674.48,0,0,6,2674.48,11,0
13884.0,7,5,787.6,0,0,6,787.6,7,0
13885.0,189,2,506.8,1,1,2,506.8,189,1
13886.0,71,1,243.56,0,1,1,243.56,71,0
13887.0,204,1,349.55,1,1,4,349.55,204,1
13888.0,120,2,605.63,0,1,8,605.63,120,1
13889.0,93,1,416.9,0,1,1,416.90000000000003,93,1
13890.0,1,10,1883.81,0,0,27,1883.81,1,0
13892.0,27,4,632.97,0,0,22,632.97,27,0
13893.0,298,1,821.1,1,1,3,821.1,298,1
13894.0,24,3,564.62,0,0,20,564.62,24,0
13895.0,28,4,2593.07,0,0,22,2593.07,28,0
13897.0,50,1,311.16,0,1,1,311.16,50,0
13898.0,326,1,155.93,1,1,3,155.93,326,1
13899.0,16,2,388.52,0,1,13,388.52,16,0
13900.0,183,3,740.95,1,1,21,740.95,183,1
13901.0,72,5,2867.2,0,0,21,2867.2,72,0
13904.0,37,2,332.64,0,1,13,332.64,37,0
13908.0,80,4,2369.55,0,0,22,2369.55,80,0
13911.0,57,9,2580.91,0,0,-1,2580.91,57,0
13914.0,12,2,626.45,0,1,12,626.45,12,0
13917.0,50,2,272.04,0,1,13,272.04,50,0
13918.0,50,2,1212.84,0,0,13,1212.8400000000001,50,0
13919.0,59,2,384.81,0,1,13,384.81,59,0
13922.0,352,1,172.25,1,1,0,172.25,352,1
13923.0,54,1,351.13,0,1,1,351.13,54,0
13924.0,2,6,1838.85,0,0,23,1838.8500000000001,2,0
13925.0,93,4,678.25,0,0,-1,678.25,93,1
13926.0,23,1,223.85,0,1,19,223.85000000000002,23,0
13927.0,75,1,348.99,0,1,1,348.99,75,0
13928.0,11,4,464.57,0,0,22,464.57,11,0
13929.0,169,2,842.65,1,1,8,842.65,169,1
13930.0,58,2,337.34,0,1,13,337.34,58,0
13931.0,96,2,1237.53,0,0,13,1237.53,96,1
13932.0,295,1,307.4,1,1,3,307.4,295,1
13933.0,109,2,608.79,0,1,8,608.79,109,1
13934.0,264,1,922.1,1,1,15,922.1,264,1
13936.0,180,1,376.58,1,1,4,376.58,180,1
13937.0,169,1,158.85,1,1,4,158.85,169,1
13938.0,35,1,71.66,0,1,16,71.66,35,0
13939.0,23,3,568.55,0,0,20,568.55,23,0
13940.0,17,4,839.14,0,0,22,839.14,17,0
13941.0,22,5,5112.96,0,3,22,5112.96,22,0
13946.0,79,3,561.57,0,0,20,561.57,79,0
13947.0,65,1,90.6,0,1,1,90.6,65,0
13948.0,361,1,102.0,1,1,0,102.0,361,1
13949.0,3,6,2427.32,0,0,23,2427.32,3,0
13950.0,11,4,745.06,0,0,22,745.06,11,0
13951.0,176,3,674.45,1,1,21,674.45,176,1
13952.0,218,2,3251.071,1,3,2,3251.071,218,1
13953.0,7,7,3515.68,0,0,24,3515.68,7,0
13954.0,2,2,439.92,0,1,12,439.92,2,0
13955.0,154,2,322.96,1,1,8,322.96,154,1
13956.0,5,5,1026.42,0,0,6,1026.42,5,0
13959.0,79,3,598.2,0,0,20,598.2,79,0
13960.0,21,2,230.22,0,1,13,230.22,21,0
13962.0,22,2,169.54999999999998,0,1,13,169.54999999999998,22,0
13963.0,308,4,664.54,1,3,2,664.54,308,1
13967.0,146,1,80.7,1,1,1,80.7,146,1
13969.0,7,18,9053.94,3,3,27,9053.94,7,0
13971.0,19,8,2758.26,0,0,17,2758.26,19,0
13972.0,71,2,190.25,0,1,13,190.25,71,0
13973.0,287,1,264.7,1,1,3,264.7,287,1
13974.0,49,1,413.59,0,1,1,413.59000000000003,49,0
13975.0,31,6,2526.28,0,0,23,2526.28,31,0
13976.0,207,1,357.98,1,1,4,357.98,207,1
13978.0,15,2,196.79,0,1,13,196.79,15,0
13979.0,73,1,869.87,0,0,1,869.87,73,0
13980.0,60,1,200.14,0,1,1,200.14,60,0
13982.0,39,4,1871.81,0,0,22,1871.81,39,0
13983.0,30,12,2603.43,0,3,27,2603.43,30,0
13984.0,27,5,920.51,0,0,6,920.51,27,0
13985.0,4,15,7060.13,3,3,27,7060.13,4,0
13986.0,17,1,320.46,0,1,19,320.46,17,0
13988.0,20,6,4147.96,0,0,23,4147.96,20,0
13989.0,66,2,1266.08,0,0,13,1266.08,66,0
13990.0,213,1,311.3,1,1,4,311.3,213,1
13991.0,12,6,855.97,0,0,23,855.97,12,0
13992.0,30,1,76.8,0,1,16,76.8,30,0
13993.0,43,9,3466.36,0,0,24,3466.36,43,0
13994.0,4,6,2313.14,0,0,23,2313.14,4,0
13995.0,15,5,1393.69,0,0,6,1393.69,15,0
13999.0,10,12,3901.81,0,0,27,3901.81,10,0
14000.0,211,1,635.66,1,1,4,635.66,211,1
14001.0,46,3,2043.08,0,0,20,2043.0800000000002,46,0
14002.0,134,2,529.73,0,1,8,529.73,134,1
14004.0,43,7,4582.64,0,3,24,4582.64,43,0
14005.0,10,5,2874.72,0,0,6,2874.72,10,0
14006.0,116,3,962.19,0,1,21,962.19,116,1
14009.0,198,2,695.61,1,1,2,695.61,198,1
14012.0,278,1,328.8,1,1,5,328.8,278,1
14013.0,110,3,473.02,0,1,21,473.02,110,1
14014.0,77,1,505.18,0,1,1,505.18,77,0
14015.0,53,1,917.34,0,0,1,917.34,53,0
14016.0,162,4,4341.21,1,3,21,4341.21,162,1
14019.0,47,3,1421.61,0,0,20,1421.61,47,0
14020.0,17,2,642.8,0,1,13,642.8,17,0
14021.0,155,3,631.9,1,1,21,631.9,155,1
14022.0,225,1,440.0,1,1,4,440.0,225,1
14023.0,7,2,584.07,0,1,12,584.07,7,0
14024.0,122,2,327.7,0,1,8,327.7,122,1
14027.0,61,1,104.82,0,1,1,104.82,61,0
14029.0,63,2,467.66,0,1,13,467.66,63,0
14030.0,18,8,2360.09,0,0,17,2360.09,18,0
14031.0,7,19,17286.86,3,3,-1,17286.86,7,0
14032.0,2,11,2975.59,0,0,27,2975.59,2,0
14034.0,22,3,651.82,0,0,20,651.82,22,0
14035.0,29,5,1428.02,0,0,6,1428.02,29,0
14036.0,285,1,626.65,1,1,3,626.65,285,1
14037.0,176,2,147.20000000000002,1,1,8,147.20000000000002,176,1
14038.0,78,3,1560.38,0,0,20,1560.38,78,0
14039.0,33,1,152.2,0,1,16,152.2,33,0
14040.0,41,12,3614.92,0,3,27,3614.92,41,0
14041.0,266,1,141.41,1,1,15,141.41,266,1
14044.0,27,4,652.82,0,0,22,652.82,27,0
14045.0,109,4,1659.75,0,0,21,1659.75,109,1
14046.0,284,1,154.99,1,1,3,154.99,284,1
14047.0,9,5,1308.61,0,0,6,1308.6100000000001,9,0
14048.0,305,1,409.93,1,1,3,409.93,305,1
14049.0,17,4,5681.72,0,3,22,5681.72,17,0
14050.0,32,2,746.36,0,1,13,746.36,32,0
14051.0,1,23,15610.39,3,2,27,15610.390000000001,1,0
14052.0,20,1,225.36,0,1,19,225.36,20,0
14053.0,124,2,260.25,0,1,8,260.25,124,1
14054.0,65,1,92.46,0,1,1,92.46000000000001,65,0
14055.0,106,1,725.6400000000001,0,1,1,725.6400000000001,106,1
14056.0,1,23,8214.65,3,3,27,8214.65,1,0
14057.0,24,17,6217.96,3,3,27,6217.96,24,0
14059.0,267,1,183.6,1,1,15,183.6,267,1
14060.0,5,19,6140.42,3,3,27,6140.42,5,0
14062.0,10,12,10464.85,3,3,-1,10464.85,10,0
14064.0,29,5,1353.74,0,0,6,1353.74,29,0
14066.0,267,1,152.55,1,1,15,152.55,267,1
14067.0,64,2,374.7,0,1,13,374.7,64,0
14068.0,320,1,265.85,1,1,3,265.85,320,1
14071.0,4,8,1438.82,0,0,17,1438.82,4,0
14073.0,32,1,151.04,0,1,16,151.04,32,0
14075.0,5,3,942.26,0,0,20,942.26,5,0
14076.0,129,1,122.47,0,1,1,122.47,129,1
14077.0,41,5,499.42,0,0,6,499.42,41,0
14078.0,102,6,1049.37,0,0,21,1049.37,102,1
14079.0,125,1,375.1,0,1,1,375.1,125,1
14080.0,33,1,45.599999999999994,0,1,16,45.599999999999994,33,0
14081.0,302,2,934.52,1,1,2,934.52,302,1
14082.0,365,1,182.25,1,1,0,182.25,365,1
14083.0,4,9,1018.43,0,0,25,1018.43,4,0
14085.0,2,18,4448.54,3,3,27,4448.54,2,0
14087.0,3,1,194.42,0,1,11,194.42,3,0
14088.0,10,13,50491.81,3,2,27,50491.81,10,0
14089.0,57,1,161.0,0,1,1,161.0,57,0
14090.0,325,1,76.32000000000001,1,1,3,76.32000000000001,325,1
14092.0,8,14,4076.91,0,3,27,4076.91,8,0
14093.0,12,1,442.85,0,1,18,442.85,12,0
14096.0,4,17,65164.79,3,2,27,65164.79,4,0
14098.0,37,1,147.35,0,1,16,147.35,37,0
14099.0,16,11,3104.17,0,0,27,3104.17,16,0
14100.0,138,1,194.9,0,1,1,194.9,138,1
14101.0,74,6,5976.79,0,3,21,5976.79,74,0
14102.0,5,5,1360.28,0,0,6,1360.28,5,0
14104.0,155,2,216.21,1,1,8,216.21,155,1
14105.0,239,1,1266.23,1,3,10,1266.23,239,1
14107.0,52,7,2703.23,0,0,-1,2703.23,52,0
14108.0,31,2,597.91,0,1,13,597.91,31,0
14109.0,73,1,144.2,0,1,1,144.2,73,0
14110.0,4,12,5683.15,0,3,27,5683.15,4,0
14111.0,14,4,692.85,0,0,22,692.85,14,0
14112.0,23,7,2915.15,0,0,24,2915.15,23,0
14113.0,4,4,1840.42,0,0,22,1840.42,4,0
14114.0,274,2,386.53,1,1,2,386.53,274,1
14116.0,20,5,1382.74,0,0,6,1382.74,20,0
14117.0,144,1,90.0,1,1,1,90.0,144,1
14121.0,4,4,2780.15,0,0,22,2780.15,4,0
14124.0,84,1,419.58,0,1,1,419.58,84,0
14125.0,11,3,2740.43,0,0,20,2740.43,11,0
14126.0,8,3,706.1300000000001,0,0,20,706.1300000000001,8,0
14127.0,123,3,709.71,0,1,21,709.71,123,1
14128.0,61,2,637.5,0,1,13,637.5,61,0
14129.0,2,5,1123.86,0,0,6,1123.8600000000001,2,0
14130.0,319,1,483.86,1,1,3,483.86,319,1
14132.0,2,11,3586.0299999999997,0,0,27,3586.0299999999997,2,0
14133.0,130,3,605.64,0,1,21,605.64,130,1
14135.0,2,15,4690.31,3,3,27,4690.31,2,0
14138.0,2,2,982.38,0,0,12,982.38,2,0
14139.0,46,1,415.82,0,1,7,415.82,46,0
14140.0,4,2,935.05,0,0,12,935.05,4,0
14141.0,3,4,915.13,0,0,22,915.13,3,0
14142.0,373,1,311.81,1,1,0,311.81,373,1
14143.0,134,1,115.8,0,1,1,115.8,134,1
14145.0,47,4,3742.2,0,0,22,3742.2,47,0
14146.0,9,5,4191.0,0,3,22,4191.0,9,0
14147.0,78,2,483.4,0,1,13,483.4,78,0
14148.0,234,1,157.2,1,1,10,157.2,234,1
14149.0,221,1,446.62,1,1,4,446.62,221,1
14150.0,36,2,658.64,0,1,13,658.64,36,0
14152.0,75,2,621.29,0,1,13,621.29,75,0
14154.0,239,2,1345.62,1,3,2,1345.62,239,1
14155.0,266,1,118.75,1,1,15,118.75,266,1
14156.0,10,55,117379.63,2,2,27,117379.63,10,0
14157.0,20,2,432.88,0,1,13,432.88,20,0
14158.0,40,1,507.66,0,1,16,507.65999999999997,40,0
14159.0,20,11,4693.01,0,3,27,4693.01,20,0
14161.0,216,3,1110.52,1,1,2,1110.52,216,1
14162.0,174,2,289.36,1,1,8,289.36,174,1
14163.0,87,4,2445.91,0,0,22,2445.91,87,0
14164.0,71,2,1631.77,0,0,13,1631.77,71,0
14165.0,276,1,122.54,1,1,5,122.53999999999999,276,1
14167.0,39,4,574.84,0,0,22,574.84,39,0
14171.0,98,1,363.79,0,1,1,363.79,98,1
14173.0,11,4,450.84,0,0,22,450.84,11,0
14174.0,33,1,134.46,0,1,16,134.46,33,0
14175.0,60,3,3222.3,0,0,-1,3222.3,60,0
14176.0,297,4,576.9000000000001,1,3,2,576.9000000000001,297,1
14177.0,86,4,559.41,0,0,22,559.41,86,0
14178.0,9,7,1620.93,0,0,24,1620.93,9,0
14179.0,41,2,719.78,0,1,13,719.78,41,0
14180.0,11,25,4748.52,3,2,27,4748.52,11,0
14184.0,67,1,452.89,0,1,1,452.89,67,0
14185.0,331,1,197.65,1,1,2,197.65,331,1
14188.0,31,6,2054.36,0,0,23,2054.36,31,0
14189.0,2,15,4654.08,3,3,27,4654.08,2,0
14191.0,2,13,4684.76,0,3,27,4684.76,2,0
14193.0,68,2,853.39,0,1,13,853.39,68,0
14194.0,5,21,11349.52,3,3,27,11349.52,5,0
14195.0,202,2,1012.0,1,1,2,1012.0,202,1
14196.0,107,1,335.52,0,1,1,335.52,107,1
14198.0,18,4,701.4,0,0,22,701.4,18,0
14199.0,218,1,185.4,1,1,4,185.39999999999998,218,1
14201.0,60,7,747.44,0,0,21,747.44,60,0
14204.0,2,1,161.03,0,1,11,161.03,2,0
14205.0,17,2,466.7,0,1,13,466.7,17,0
14206.0,239,1,328.15999999999997,1,1,10,328.15999999999997,239,1
14208.0,95,1,151.74,0,1,1,151.74,95,1
14209.0,11,6,2073.43,0,0,23,2073.43,11,0
14210.0,106,6,1905.84,0,0,21,1905.8400000000001,106,1
14211.0,53,9,2241.1,0,0,-1,2241.1,53,0
14212.0,90,1,1070.48,0,0,1,1070.48,90,0
14214.0,31,5,1004.38,0,0,6,1004.38,31,0
14215.0,12,6,1789.72,0,0,23,1789.72,12,0
14216.0,3,4,1839.3,0,0,22,1839.3,3,0
14217.0,2,17,2004.98,3,3,27,2004.98,2,0
14218.0,43,1,169.48000000000002,0,1,7,169.48000000000002,43,0
14219.0,4,1,89.94,0,1,11,89.94,4,0
14220.0,247,2,632.4,1,1,2,632.4,247,1
14221.0,42,9,3432.8,0,0,24,3432.8,42,0
14222.0,177,1,683.17,1,1,4,683.17,177,1
14223.0,92,3,991.13,0,0,20,991.13,92,1
14224.0,110,4,1050.12,0,0,21,1050.1200000000001,110,1
14226.0,29,5,2232.19,0,0,6,2232.19,29,0
14227.0,26,10,3350.96,0,0,27,3350.96,26,0
14229.0,52,3,1547.2,0,0,20,1547.2,52,0
14231.0,184,3,925.71,1,1,21,925.71,184,1
14232.0,43,5,2048.07,0,0,6,2048.07,43,0
14233.0,49,4,1462.72,0,0,22,1462.72,49,0
14234.0,22,4,775.46,0,0,22,775.46,22,0
14235.0,75,5,3144.86,0,0,21,3144.86,75,0
14236.0,81,2,490.86,0,1,13,490.86,81,0
14237.0,373,1,161.0,1,1,0,161.0,373,1
14238.0,326,1,146.85,1,1,3,146.85,326,1
14239.0,43,11,2380.85,0,0,27,2380.85,43,0
14240.0,30,2,890.34,0,0,13,890.34,30,0
14241.0,184,1,213.7,1,1,4,213.70000000000002,184,1
14242.0,235,2,280.55,1,1,2,280.55,235,1
14243.0,9,10,2588.77,0,0,27,2588.77,9,0
14245.0,220,2,1693.45,1,3,2,1693.45,220,1
14246.0,111,3,1474.06,0,0,21,1474.06,111,1
14247.0,278,1,136.77,1,1,5,136.77,278,1
14248.0,318,1,302.58,1,1,3,302.58,318,1
14250.0,7,3,1904.05,0,0,20,1904.05,7,0
14251.0,2,5,2879.7000000000003,0,0,6,2879.7000000000003,2,0
14256.0,260,2,969.06,1,1,2,969.0600000000001,260,1
14257.0,64,5,3099.7200000000003,0,0,21,3099.7200000000003,64,0
14258.0,9,9,12669.98,0,3,-1,12669.98,9,0
14259.0,142,1,120.0,0,1,1,120.0,142,1
14261.0,51,2,1163.45,0,0,13,1163.45,51,0
14262.0,8,8,2618.23,0,0,17,2618.23,8,0
14264.0,155,2,333.97,1,1,8,333.97,155,1
14265.0,109,2,530.18,0,1,8,530.18,109,1
14267.0,163,3,1516.24,1,3,21,1516.24,163,1
14270.0,332,1,492.65,1,1,2,492.65000000000003,332,1
14271.0,226,1,112.32,1,1,4,112.32000000000001,226,1
14272.0,74,2,437.96,0,1,13,437.96,74,0
14273.0,51,4,559.97,0,0,22,559.97,51,0
14276.0,99,3,1119.74,0,0,20,1119.74,99,1
14277.0,15,3,4216.2,0,3,22,4216.2,15,0
14280.0,197,1,134.04,1,1,4,134.04,197,1
14282.0,3,15,3729.34,3,3,27,3729.34,3,0
14284.0,31,2,595.25,0,1,13,595.25,31,0
14285.0,21,4,1910.01,0,0,22,1910.01,21,0
14286.0,24,3,4628.75,0,3,22,4628.75,24,0
14287.0,8,3,176.63,0,0,20,176.63,8,0
14288.0,213,1,426.6,1,1,4,426.6,213,1
14289.0,9,6,911.26,0,0,23,911.26,9,0
14290.0,11,5,2314.65,0,0,6,2314.65,11,0
14291.0,2,11,3883.25,0,0,27,3883.25,2,0
14292.0,8,9,4871.93,0,3,-1,4871.93,8,0
14293.0,3,4,1046.56,0,0,22,1046.56,3,0
14295.0,40,1,166.20000000000002,0,1,16,166.20000000000002,40,0
14297.0,18,4,1305.33,0,0,22,1305.33,18,0
14298.0,8,44,51527.3,3,2,27,51527.3,8,0
14299.0,8,9,3965.62,0,0,25,3965.62,8,0
14300.0,19,1,43.2,0,1,19,43.2,19,0
14301.0,117,1,640.14,0,1,1,640.14,117,1
14304.0,223,1,383.45,1,1,4,383.45,223,1
14305.0,71,3,1858.96,0,0,20,1858.96,71,0
14306.0,51,2,2093.32,0,0,13,2093.32,51,0
14307.0,89,6,2995.72,0,0,21,2995.72,89,0
14309.0,8,9,2352.53,0,0,25,2352.53,8,0
14311.0,243,1,310.26,1,1,10,310.26,243,1
14312.0,47,6,1611.59,0,0,21,1611.59,47,0
14314.0,107,1,120.0,0,1,1,120.0,107,1
14315.0,45,6,2481.13,0,0,21,2481.13,45,0
14317.0,65,1,508.58,0,1,1,508.58,65,0
14320.0,207,2,477.79,1,1,2,477.79,207,1
14321.0,11,5,1530.75,0,0,6,1530.75,11,0
14323.0,115,2,605.0600000000001,0,1,8,605.0600000000001,115,1
14326.0,242,1,183.85,1,1,10,183.85,242,1
14327.0,163,1,311.65,1,1,1,311.65,163,1
14329.0,17,7,5014.84,0,3,26,5014.84,17,0
14331.0,124,2,462.66,0,1,8,462.65999999999997,124,1
14332.0,23,3,866.3100000000001,0,0,20,866.3100000000001,23,0
14333.0,68,1,415.2,0,1,1,415.2,68,0
14334.0,17,8,2552.21,0,0,17,2552.21,17,0
14335.0,16,2,468.26,0,1,13,468.26,16,0
